Product Group,Product Group Detail,Aggregation Level,Cleaning Basis,Original Product Group,Source File,Source Sheet,Country,Market,Retail Channel,Product Category,Product Segment,Product Subsegment,Product Type,Product Base / Ingredient,Private Label,Storage State,Year,MAT Period,Value EUR,Value Local Currency,Local Currency,Volume kg/l,Selling Units,Dimension 1 Header,Dimension 1 Value,Dimension 2 Header,Dimension 2 Value,Dimension 3 Header,Dimension 3 Value,Dimension 4 Header,Dimension 4 Value,Dimension 5 Header,Dimension 5 Value,Dimension 6 Header,Dimension 6 Value,Dimension 7 Header,Dimension 7 Value,Dimension 8 Header,Dimension 8 Value
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Soy,,,2019,MAT WK4019,4692647.199999999,,EUR,2689542.1,2704461.6,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Soy,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Soy,,,2020,MAT WK4020,6365393.9,,EUR,3724678.8,3732129.3,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Soy,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Soy / Rice,,,2018,MAT WK4018,142738.30000000002,,EUR,95146.39999999998,95146.39999999998,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Soy / Rice,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Soy / Rice,,,2019,MAT WK4019,166710.2,,EUR,107238.2,107238.2,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Soy / Rice,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Soy / Rice,,,2020,MAT WK4020,202586.8,,EUR,139761.09999999998,139761.09999999998,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Soy / Rice,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Weizen,,,2018,MAT WK4018,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Weizen,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Weizen,,,2019,MAT WK4019,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Weizen,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / Milk,,Drink / Milk,Weizen,,,2020,MAT WK4020,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / Milk,Product Base,Weizen,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,,,,2018,MAT WK4018,4136969.7000000007,,EUR,1851598.1,2203533.9,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,,,,2019,MAT WK4019,3792136.1,,EUR,1820079.9000000004,2070971.4000000004,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,,,,2020,MAT WK4020,3489784.100000001,,EUR,1604557.4,1826112.2,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Cashew,,,2018,MAT WK4018,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Cashew,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Cashew,,,2019,MAT WK4019,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Cashew,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Cashew,,,2020,MAT WK4020,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Cashew,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Pea,,,2018,MAT WK4018,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Pea,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Pea,,,2019,MAT WK4019,3883.1,,EUR,1364.1,1364.1,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Pea,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Pea,,,2020,MAT WK4020,12382.6,,EUR,4559.199999999999,4559.199999999999,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Pea,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Oat,,,2018,MAT WK4018,341889.9,,EUR,154035.09999999998,156431.49999999997,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Oat,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Oat,,,2019,MAT WK4019,377824.5,,EUR,164572.29999999996,172459.09999999998,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Oat,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Oat,,,2020,MAT WK4020,474300.6,,EUR,203337.3,205452.00000000003,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Oat,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Hemp,,,2018,MAT WK4018,0,,EUR,0,0,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Hemp,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Hemp,,,2019,MAT WK4019,28.1,,EUR,2.2,11,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Hemp,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Hemp,,,2020,MAT WK4020,15.6,,EUR,1.2,6,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Hemp,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Coconut,,,2018,MAT WK4018,722544.6000000001,,EUR,144005.5,370682.6,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Coconut,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Coconut,,,2019,MAT WK4019,365320.7,,EUR,75140.90000000001,198606.5,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Coconut,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Coconut,,,2020,MAT WK4020,133778.2,,EUR,23004.300000000003,76307.6,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Coconut,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,LupinN,,,2018,MAT WK4018,51207,,EUR,16567.4,33129.200000000004,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,LupinN,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,LupinN,,,2019,MAT WK4019,43265.8,,EUR,13710.000000000002,27419.400000000005,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,LupinN,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,LupinN,,,2020,MAT WK4020,31462.1,,EUR,9731.7,19463.800000000003,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,LupinN,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Almond,,,2018,MAT WK4018,312737.1,,EUR,114452.4,143104,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Almond,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Almond,,,2019,MAT WK4019,178542.7,,EUR,55274.100000000006,89440.90000000001,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Almond,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Austria CW40.xlsx,Austria,Austria,Total AT incl / Hofer / Lidl,Total / Main retail market,Soy / Plant-based Milk Alternatives,Drink / MilkMISCH,,Drink / MilkMISCH,Almond,,,2020,MAT WK4020,250917.4,,EUR,39969.8,117255,Dimension 1,,Market,Total AT incl / Hofer / Lidl,Category,Soy / Plant-based Milk Alternatives,Product Type,Drink / MilkMISCH,Product Base,Almond,,,,,,
